id,key,value,type 
13305508,source,tiger_import_dch_v0.6_20070809,tiger
13305508,reviewed,no,tiger
13305508,zip_left,92656,tiger
13305508,name_base,Peacock,tiger
13305508,name_type,Ct,tiger
13305508,separated,no,tiger
13305508,zip_right,92656,tiger
13305576,name,Avenida Sevilla,regular
13305576,highway,residential,regular
13305576,created_by,Potlatch 0.10f,regular
13305576,cfcc,A41,tiger
13305576,tlid,144062605,tiger
13305576,county,"Orange, CA",tiger
13305576,source,tiger_import_dch_v0.6_20070809,tiger
13305576,reviewed,no,tiger
13305576,zip_left,92637,tiger
13305576,name_base,Avenida Sevilla,tiger
13305576,separated,no,tiger
13305576,zip_right,92637,tiger
13305576,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13305667,name,East Roberta Drive,regular
13305667,highway,residential,regular
13305667,cfcc,A41,tiger
13305667,tlid,144052546,tiger
13305667,county,"Orange, CA",tiger
13305667,source,tiger_import_dch_v0.6_20070809,tiger
13305667,zip_left,92869,tiger
13305667,name_base,Roberta,tiger
13305667,name_type,Dr,tiger
13305667,separated,no,tiger
13305667,zip_right,92869,tiger
13305667,name_direction_prefix,E,tiger
13305886,name,Sego Street,regular
13305886,highway,residential,regular
13305886,cfcc,A41,tiger
13305886,county,"Orange, CA",tiger
13305886,zip_left,92606,tiger
13305886,name_base,Sego,tiger
13305886,name_type,St,tiger
13305886,zip_right,92606,tiger
13306011,name,Timberline,regular
13306011,highway,residential,regular
13306011,cfcc,A41,tiger
13306011,tlid,144057433,tiger
13306011,county,"Orange, CA",tiger
13306011,source,tiger_import_dch_v0.6_20070809,tiger
13306011,zip_left,92604,tiger
13306011,name_base,Timberline,tiger
13306011,separated,no,tiger
13306011,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13306210,name,Stillwater,regular
13306210,highway,residential,regular
13306210,cfcc,A41,tiger
13306210,tlid,144060217,tiger
13306210,county,"Orange, CA",tiger
13306210,source,tiger_import_dch_v0.6_20070809,tiger
13306210,reviewed,no,tiger
13306210,zip_left,92603,tiger
13306210,name_base,Stillwater,tiger
13306210,separated,no,tiger
13306210,zip_right,92603,tiger
13306210,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13306354,name,North Parton Street,regular
13306354,highway,residential,regular
13306354,cfcc,A41,tiger
13306354,county,"Orange, CA",tiger
13306354,zip_left,92706,tiger
13306354,name_base,Parton,tiger
13306354,name_type,St,tiger
13306354,zip_right,92706,tiger
13306354,name_direction_prefix,N,tiger
13306453,name,Cardiff,regular
13306453,highway,residential,regular
13306453,created_by,Potlatch 0.10b,regular
13306453,cfcc,A41,tiger
13306453,tlid,144405965,tiger
13306453,county,"Orange, CA",tiger
13306453,source,tiger_import_dch_v0.6_20070809,tiger
13306453,reviewed,no,tiger
13306453,name_base,Cardiff,tiger
13306453,separated,no,tiger
13306453,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13306512,name,North Stevens Street,regular
13306512,highway,residential,regular
13306512,cfcc,A41,tiger
13306512,tlid,144041172:144041176,tiger
13306512,county,"Orange, CA",tiger
13306512,source,tiger_import_dch_v0.6_20070809,tiger
13306512,zip_left,92868,tiger
13306512,name_base,Stevens,tiger
13306512,name_type,St,tiger
13306512,separated,no,tiger
13306512,zip_right,92868,tiger
13306512,name_direction_prefix,N,tiger
13306675,name,East Coronado Lane,regular
13306675,highway,residential,regular
13306675,cfcc,A41,tiger
13306675,county,"Orange, CA",tiger
13306675,zip_left,92780,tiger
13306675,name_base,Coronado,tiger
13306675,name_type,Ln,tiger
13306675,name_direction_prefix,E,tiger
13306789,name,Sanz,regular
13306789,highway,residential,regular
13306789,cfcc,A41,tiger
13306789,county,"Orange, CA",tiger
13306789,zip_left,92691,tiger
13306789,name_base,Sanz,tiger
13306789,zip_right,92691,tiger
13306896,name,Cherry Grove Court,regular
13306896,access,private,regular
13306896,highway,residential,regular
13306896,cfcc,A41,tiger
13306896,county,"Orange, CA",tiger
13306896,zip_left,92780,tiger
13306896,name_base,Cherry Grove,tiger
13306896,name_type,Ct,tiger
13306896,zip_right,92780,tiger
13307050,name,Lakeside Lane,regular
13307050,highway,residential,regular
13307050,cfcc,A41,tiger
13307050,county,"Orange, CA",tiger
13307050,zip_left,92630,tiger
13307050,name_base,Lakeside,tiger
13307050,name_type,Ln,tiger
13307050,zip_right,92630,tiger
13307220,name,East Stillwater Avenue,regular
13307220,highway,residential,regular
13307220,cfcc,A41,tiger
13307220,tlid,144134986,tiger
13307220,county,"Orange, CA",tiger
13307220,source,tiger_import_dch_v0.6_20070809,tiger
13307220,zip_left,92869,tiger
13307220,name_base,Stillwater,tiger
13307220,name_type,Ave,tiger
13307220,separated,no,tiger
13307220,name_direction_prefix,E,tiger
13307279,name,Riehl Avenue,regular
13307279,highway,residential,regular
13307279,cfcc,A41,tiger
13307279,tlid,144138817:144138818,tiger
13307279,county,"Orange, CA",tiger
13307279,source,tiger_import_dch_v0.6_20070809,tiger
13307279,zip_left,92782,tiger
13307279,name_base,Riehl,tiger
13307279,name_type,Ave,tiger
13307279,separated,no,tiger
13307279,zip_right,92782,tiger
13307492,name,Eivon Lane,regular
13307492,highway,residential,regular
13307492,cfcc,A41,tiger
13307492,county,"Orange, CA",tiger
13307492,zip_left,92630,tiger
13307492,name_base,Eivon,tiger
13307492,name_type,Ln,tiger
13307492,zip_right,92630,tiger
13307642,name,Via Puerta,regular
13307642,access,private,regular
13307642,highway,residential,regular
13307642,cfcc,A74,tiger
13307642,tlid,144420878:144062450,tiger
13307642,county,"Orange, CA",tiger
13307642,source,tiger_import_dch_v0.6_20070809,tiger
13307642,reviewed,no,tiger
13307642,name_base,Via Puerta,tiger
13307642,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13307704,name,Amber,regular
13307704,highway,residential,regular
13307704,cfcc,A41,tiger
13307704,county,"Orange, CA",tiger
13307704,reviewed,no,tiger
13307704,zip_left,92656,tiger
13307704,name_base,Amber,tiger
13307704,zip_right,92656,tiger
13307852,name,Basswood Lane,regular
13307852,highway,residential,regular
13307852,cfcc,A41,tiger
13307852,tlid,144060140,tiger
13307852,county,"Orange, CA",tiger
13307852,source,tiger_import_dch_v0.6_20070809,tiger
13307852,zip_left,92612,tiger
13307852,name_base,Basswood,tiger
13307852,name_type,Ln,tiger
13307852,separated,no,tiger
13307852,zip_right,92612,tiger
13308018,name,East Peltason Drive,regular
13308018,oneway,yes,regular
13308018,bicycle,yes,regular
13308018,highway,tertiary,regular
13308018,cycleway,lane,regular
13308018,cfcc,A41,tiger
13308018,county,"Orange, CA",tiger
13308018,zip_left,92612,tiger
13308018,name_base,Peltason,tiger
13308018,name_type,Dr,tiger
13308018,zip_right,92612,tiger
13308018,name_direction_prefix,E,tiger
13308095,name,Chatelaine,regular
13308095,highway,residential,regular
13308095,cfcc,A41,tiger
13308095,tlid,144387868,tiger
13308095,county,"Orange, CA",tiger
13308095,source,tiger_import_dch_v0.6_20070809,tiger
13308095,reviewed,no,tiger
13308095,zip_left,92657,tiger
13308095,name_base,Chatelaine,tiger
13308095,zip_right,92657,tiger
13308244,name,Galileo,regular
13308244,highway,residential,regular
13308244,cfcc,A41,tiger
13308244,tlid,144090951:144391648:144417163:144383234,tiger
13308244,county,"Orange, CA",tiger
13308244,source,tiger_import_dch_v0.6_20070809,tiger
13308244,reviewed,no,tiger
13308244,zip_left,92603,tiger
13308244,name_base,Galileo,tiger
13308244,separated,no,tiger
13308244,zip_right,92603,tiger
13308244,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13308374,name,Jacklin Place,regular
13308374,highway,residential,regular
13308374,cfcc,A41,tiger
13308374,tlid,144122977,tiger
13308374,county,"Orange, CA",tiger
13308374,source,tiger_import_dch_v0.6_20070809,tiger
13308374,reviewed,no,tiger
13308374,zip_left,92782,tiger
13308374,name_base,Jacklin,tiger
13308374,name_type,Pl,tiger
13308374,separated,no,tiger
13308374,zip_right,92782,tiger
13308464,name,South Flower Street,regular
13308464,highway,residential,regular
13308464,cfcc,A41,tiger
13308464,county,"Orange, CA",tiger
13308464,zip_left,92868,tiger
13308464,name_base,Flower,tiger
13308464,name_type,St,tiger
13308464,zip_right,92868,tiger
13308464,name_direction_prefix,S,tiger
13308564,name,Fallenwood,regular
13308564,highway,residential,regular
13308564,cfcc,A41,tiger
13308564,county,"Orange, CA",tiger
13308564,zip_left,92630,tiger
13308564,name_base,Fallenwood,tiger
13308564,zip_right,92630,tiger
13308804,name,Mariposa,regular
13308804,highway,residential,regular
13308804,cfcc,A41,tiger
13308804,tlid,144060054:144057432,tiger
13308804,county,"Orange, CA",tiger
13308804,source,tiger_import_dch_v0.6_20070809,tiger
13308804,zip_left,92604,tiger
13308804,name_base,Mariposa,tiger
13308804,separated,no,tiger
13308804,zip_right,92604,tiger
13308804,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13308951,name,Soresina,regular
13308951,highway,residential,regular
13308951,cfcc,A41,tiger
13308951,county,"Orange, CA",tiger
13308951,reviewed,no,tiger
13308951,zip_left,92653,tiger
13308951,name_base,Soresina,tiger
13308951,zip_right,92653,tiger
13309086,name,East Madison Avenue,regular
13309086,highway,residential,regular
13309151,name,Las Marias Lane,regular
13309151,highway,residential,regular
13309151,created_by,Potlatch 0.10f,regular
13309151,cfcc,A41,tiger
13309151,tlid,144065559,tiger
13309151,county,"Orange, CA",tiger
13309151,source,tiger_import_dch_v0.6_20070809,tiger
13309151,reviewed,no,tiger
13309151,zip_left,92691,tiger
13309151,name_base,Las Marias,tiger
13309151,name_type,Ln,tiger
13309151,separated,no,tiger
13309151,zip_right,92691,tiger
13309323,name,Verena Court,regular
13309323,highway,residential,regular
13309323,created_by,Potlatch 0.10f,regular
13309323,cfcc,A41,tiger
13309323,tlid,144417596:144065227,tiger
13309323,county,"Orange, CA",tiger
13309323,source,tiger_import_dch_v0.6_20070809,tiger
13309323,reviewed,no,tiger
13309323,zip_left,92691,tiger
13309323,name_base,Verena,tiger
13309323,name_type,Ct,tiger
13309323,separated,no,tiger
13309323,zip_right,92691,tiger
13309410,name,Wintersweet Way,regular
13309410,highway,residential,regular
13309410,cfcc,A41,tiger
13309410,tlid,144058637,tiger
13309410,county,"Orange, CA",tiger
13309410,source,tiger_import_dch_v0.6_20070809,tiger
13309410,reviewed,no,tiger
13309410,name_base,Wintersweet,tiger
13309410,name_type,Way,tiger
13309410,separated,no,tiger
13309410,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13309564,name,Concord Way,regular
13309564,highway,residential,regular
13309564,cfcc,A41,tiger
13309564,tlid,144122863,tiger
13309564,county,"Orange, CA",tiger
13309564,source,tiger_import_dch_v0.6_20070809,tiger
13309564,name_base,Concord,tiger
13309564,name_type,Way,tiger
13309564,separated,no,tiger
13309564,upload_uuid,bulk_upload.pl-96b38365-dd2d-4eab-8ec1-33441607e7c5,tiger
13309693,name,Port Edward Place,regular
13309693,highway,residential,regular
13309693,cfcc,A41,tiger
13309693,tlid,144059141,tiger
13309693,county,"Orange, CA",tiger
13309693,source,tiger_import_dch_v0.6_20070809,tiger
13309693,reviewed,no,tiger
13309693,zip_left,92660,tiger
13309693,name_base,Port Edward,tiger
13309693,name_type,Pl,tiger
13309693,separated,no,tiger
13309693,zip_right,92660,tiger
13309919,name,Commerce Center Drive,regular
13309919,highway,residential,regular
13309919,cfcc,A41,tiger
13309919,tlid,144062404,tiger
13309919,county,"Orange, CA",tiger
13309919,source,tiger_import_dch_v0.6_20070809,tiger
13309919,zip_left,92653,tiger
13309919,name_base,Commerce Center,tiger
13309919,name_type,Dr,tiger
13309919,separated,no,tiger
13309919,zip_right,92653,tiger
13310089,name,Merida,regular
13310089,highway,residential,regular
13310089,county,"Orange, CA",tiger
13310089,name_base,Merida,tiger
13310223,name,North Park Boulevard,regular
13310223,lanes,1,regular
13310223,oneway,yes,regular
13310223,highway,residential,regular
13310223,old_ref,CA 22,regular
13310223,cfcc,A41,tiger
13310223,county,"Orange, CA",tiger
13310223,zip_left,92706,tiger
13310223,name_base,Park,tiger
13310223,name_type,Blvd,tiger
13310223,zip_right,92706,tiger
13310223,legislative,179,old_ref
13310223,name_direction_prefix,N,tiger
13310272,name,South McClay Street,regular
13310272,highway,residential,regular
13310272,cfcc,A41,tiger
13310272,county,"Orange, CA",tiger
13310272,zip_left,92701,tiger
13310272,name_base,McClay,tiger
13310272,name_type,St,tiger
13310272,zip_right,92701,tiger
13310272,name_direction_prefix,S,tiger
13310336,name,Kirkwood Avenue,regular
13310336,highway,residential,regular
13310336,cfcc,A41,tiger
13310336,tlid,144055334:144135837:144135855:144418598,tiger
13310336,county,"Orange, CA",tiger
13310336,source,tiger_import_dch_v0.6_20070809,tiger
13310336,zip_left,92869,tiger
13310336,name_base,Kirkwood,tiger
13310336,name_type,Ave,tiger
13310336,separated,no,tiger
13310336,zip_right,92869,tiger
13310421,name,East Elder Avenue,regular
13310421,highway,residential,regular
13310529,name,Fortuna Lane,regular
13310529,highway,residential,regular
13310529,cfcc,A41,tiger
13310529,county,"Orange, CA",tiger
13310529,reviewed,no,tiger
13310529,zip_left,92691,tiger
13310529,name_base,Fortuna,tiger
13310529,name_type,Ln,tiger
13310529,zip_right,92691,tiger
13310582,name,Spur Branch Lane,regular
13310582,highway,residential,regular
13310582,cfcc,A41,tiger
13310582,county,"Orange, CA",tiger
13310582,reviewed,no,tiger
13310582,zip_left,92653,tiger
13310582,name_base,Spur Branch,tiger
13310582,name_type,Ln,tiger
13310582,zip_right,92653,tiger
13310679,name,Eboe Street,regular
13310679,highway,residential,regular
13310679,cfcc,A41,tiger
13310679,county,"Orange, CA",tiger
13310679,zip_left,92606,tiger
13310679,name_base,Eboe,tiger
13310679,name_type,St,tiger
13310679,zip_right,92606,tiger
13310749,name,McKenna Court,regular
13310749,highway,residential,regular
13310976,name,East Chestnut Avenue,regular
13310976,highway,tertiary,regular
13310976,cfcc,A41,tiger
13310976,county,"Orange, CA",tiger
13310976,zip_left,92701,tiger
13310976,name_base,Chestnut,tiger
13310976,name_type,Ave,tiger
13310976,zip_right,92701,tiger
13310976,lanes:forward,|merge_to_left,turn
13310976,name_direction_prefix,E,tiger
13311094,name,Eagle Run,regular
13311094,highway,residential,regular
13311094,cfcc,A41,tiger
13311094,county,"Orange, CA",tiger
13311094,name_base,Eagle,tiger
13311094,name_type,Run,tiger
13311174,name,Dewar,regular
13311174,highway,residential,regular
13311174,zip_left,92614,tiger
13311174,zip_right,92614,tiger
13311301,name,Auburn Dale Drive,regular
13311301,highway,residential,regular
13311301,cfcc,A41,tiger
13311301,county,"Orange, CA",tiger
13311301,zip_left,92630,tiger
13311301,name_base,Auburn Dale,tiger
13311301,name_type,Dr,tiger
13311301,zip_right,92630,tiger
13311403,name,French Street,regular
13311403,highway,residential,regular
13311403,cfcc,A41,tiger
13311403,county,"Orange, CA",tiger
13311403,zip_left,92706,tiger
13311403,name_base,French,tiger
13311403,name_type,St,tiger
